OBJECTID,STATEFP,ELSDLEA,SCSDLEA,UNSDLEA,SDADMLEA,GEOID,NAME,LSAD,LOGRADE,HIGRADE,MTFCC,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEO_YEAR,SCHOOLYEAR,Shape__Area,Shape__Length
9957,29, , ,26220, ,2926220,Republic R-III School District,00,PK,12,G5420, ,E,259788455,205478,+37.1438738,-093.4846925,2022,2021-2022,0.0263681988901681,0.957058996215098
9958,29, , ,30990, ,2930990,Walnut Grove R-V School District,00,KG,12,G5420, ,E,137666689,76980,+37.4061692,-093.5463783,2022,2021-2022,0.0140177564528585,0.590768207526223
9959,29, , ,20160, ,2920160,Marion C. Early R-V School District,00,KG,12,G5420, ,E,285871946,1988999,+37.4793132,-093.4474672,2022,2021-2022,0.0293218101558068,1.16359949053351
9960,29, , ,28860, ,2928860,Springfield R-XII School District,00,PK,12,G5420, ,E,353711439,3758634,+37.2088675,-093.2714044,2022,2021-2022,0.0362857551415345,1.29564843824748
9961,29, , ,25350, ,2925350,Pleasant Hope R-VI School District,00,KG,12,G5420, ,E,230515747,962295,+37.4615894,-093.2783088,2022,2021-2022,0.023573853552989,1.00776060254048
9962,29, , ,05580, ,2905580,Boonville R-I School District,00,PK,12,G5420, ,E,322910008,7294489,+38.9228934,-092.7138917,2022,2021-2022,0.0342983626237583,1.30914916811288
9963,29, , ,23310, ,2923310,Otterville R-VI School District,00,KG,12,G5420, ,E,213755866,107496,+38.6973462,-092.9549504,2022,2021-2022,0.0221467939600188,0.954451096763292
9964,29, , ,30330, ,2930330,Tipton R-VI School District,00,KG,12,G5420, ,E,320193331,522446,+38.6444455,-092.8156777,2022,2021-2022,0.0331852937124495,1.1333638737045
9965,29, , ,25170, ,2925170,Pilot Grove C-4 School District,00,KG,12,G5420, ,E,289725925,862190,+38.8527488,-092.9579122,2022,2021-2022,0.0301518911296625,1.1344807723558
9966,29, , ,14840, ,2914840,Houston R-I School District,00,PK,12,G5420, ,E,514466699,1370601,+37.3116066,-092.0168452,2022,2021-2022,0.0524262360081593,1.87166825603407
9967,29, , ,21510, ,2921510,Mountain Grove R-III School District,00,PK,12,G5420, ,E,694938384,667394,+37.1420900,-092.2985925,2022,2021-2022,0.0705482459466111,2.55291551684376
9968,29, , ,11990, ,2911990,Fayette R-III School District,00,PK,12,G5420, ,E,507976796,4393435,+39.1600521,-092.6381266,2022,2021-2022,0.0533997941126927,2.24986083663916
9969,29, , ,27520, ,2927520,Salisbury R-IV School District,00,KG,12,G5420, ,E,738071296,13213085,+39.4823044,-092.7663277,2022,2021-2022,0.0786471053854711,2.55743931714795
9970,29, , ,21940, ,2921940,New Franklin R-I School District,00,PK,12,G5420, ,E,280632033,8266006,+39.0239116,-092.7345961,2022,2021-2022,0.030051412738203,1.12322456216397
9971,29, , ,03060, ,2903060,Alton R-IV School District,00,PK,12,G5420, ,E,1274430874,3173483,+36.7420566,-091.3960160,2022,2021-2022,0.128913862350601,2.08125694994931
9972,29, , ,30270, ,2930270,Thayer R-II School District,00,PK,12,G5420, ,E,199494168,58853,+36.5574052,-091.4864024,2022,2021-2022,0.020085590727831,0.886758612271338
9973,29, , ,19890, ,2919890,Malden R-I School District,00,PK,12,G5420, ,E,107724375,233799,+36.5765369,-090.0204497,2022,2021-2022,0.0108698074882341,0.566789256941052
9974,29, , ,05730, ,2905730,Delta C-7 School District,00,KG,12,G5420, ,E,227755017,2748357,+36.1847578,-089.9011998,2022,2021-2022,0.0230928889302504,0.818293475282059
9975,29, , ,07050, ,2907050,Campbell R-II School District,00,KG,12,G5420, ,E,254668580,2687991,+36.5191812,-090.1119279,2022,2021-2022,0.0258934085043165,1.19795430767754
9976,29, , ,14460, ,2914460,Holcomb R-III School District,00,PK,12,G5420, ,E,177228629,826055,+36.3443130,-090.0155040,2022,2021-2022,0.0178743109063362,0.922222660863419
9977,29, , ,09120, ,2909120,Clarkton C-4 School District,00,PK,12,G5420, ,E,82154471,13887,+36.4535366,-089.9878764,2022,2021-2022,0.00826022389787795,0.653623750043341
9978,29, , ,10440, ,2910440,Dadeville R-II School District,00,KG,12,G5420, ,E,179459879,8703108,+37.4897917,-093.6580201,2022,2021-2022,0.0191706579423681,0.7741708644606
9979,29, , ,00003, ,2900003,Portageville School District,00,PK,12,G5420, ,E,251558195,15736484,+36.4319856,-089.6683217,2022,2021-2022,0.0268652574200132,0.991344695306034
9980,29, , ,28260, ,2928260,Sikeston R-VI School District,00,PK,12,G5420, ,E,173910582,497878,+36.8810932,-089.6209639,2022,2021-2022,0.0176283318667174,0.872960923157706
9981,29, , ,26610, ,2926610,Risco R-II School District,00,KG,12,G5420, ,E,197409316,851333,+36.5462114,-089.8376219,2022,2021-2022,0.019954159213512,0.756794156026923
9982,29, , ,09780, ,2909780,Clever R-V School District,00,PK,12,G5420, ,E,165727500,467604,+37.0134722,-093.4389213,2022,2021-2022,0.0168273485523969,0.844735981744961
9983,29, , ,12180, ,2912180,Fordland R-III School District,00,KG,12,G5420, ,E,212867959,285334,+37.1394526,-092.9295014,2022,2021-2022,0.0216178637708708,0.927844363143274
9984,29, , ,20310, ,2920310,Marionville R-IX School District,00,PK,12,G5420, ,E,160524285,236823,+37.0171252,-093.6417789,2022,2021-2022,0.0162781012120377,1.09933038374571
9985,29, , ,22530, ,2922530,Nixa School District,00,PK,12,G5420, ,E,142066796,858594,+37.0307594,-093.3201802,2022,2021-2022,0.0144742255220081,0.782703673374821
9986,29, , ,28680, ,2928680,Southwest Livingston County R-I School District,00,KG,12,G5420, ,E,287659625,1485252,+39.6906348,-093.6712110,2022,2021-2022,0.0303637655611055,0.975438250743387
9987,29, , ,19920, ,2919920,Malta Bend R-V School District,00,KG,12,G5420, ,E,232091217,3509583,+39.1812362,-093.3257984,2022,2021-2022,0.0245605656245971,0.948883220880214
9988,29, , ,20410, ,2920410,Marshall School District,00,PK,12,G5420, ,E,418767422,2035319,+39.0509999,-093.1684019,2022,2021-2022,0.0437885573403491,1.37184152506406
9989,29, , ,13710, ,2913710,Harrisburg R-VIII School District,00,KG,12,G5420, ,E,249025510,435943,+39.1344499,-092.4332741,2022,2021-2022,0.0259897620130687,1.09589015305285
9990,29, , ,06430, ,2906430,Cabool R-IV School District,00,PK,12,G5420, ,E,630155015,799803,+37.1152073,-092.0916288,2022,2021-2022,0.0639651503713594,1.94873185081105
9991,29, , ,32070, ,2932070,Willow Springs R-IV School District,00,PK,12,G5420, ,E,802080695,1309669,+36.9546668,-091.9741429,2022,2021-2022,0.0812900722894483,1.87504853071323
9992,29, , ,18600, ,2918600,Licking R-VIII School District,00,PK,12,G5420, ,E,499618576,1232517,+37.5167249,-091.8821910,2022,2021-2022,0.0510444203894167,1.27045892481589
9993,29, , ,22140, ,2922140,Newburg R-II School District,00,PK,12,G5420, ,E,354229675,2287288,+37.8985094,-091.9525694,2022,2021-2022,0.0365153517327599,1.23128041059425
9994,29, , ,13230, ,2913230,Green City R-I School District,00,KG,12,G5420, ,E,537390531,1979256,+40.2204228,-092.9394966,2022,2021-2022,0.0570665690572696,1.21452943780564
9995,33, , ,00035, ,3300035,Gorham Randolph Shelburne Cooperative School District,00,KG,12,G5420, ,E,328383711,3589056,+44.3934228,-071.1984898,2022,2021-2022,0.0374967801647017,0.959258376273952
9996,33, , ,00616, ,3300616,Milton School District,00,KG,12,G5420, ,E,85600113,3170778,+43.4522291,-071.0146523,2022,2021-2022,0.00987108165759309,0.526492083377188
9997,33, , ,01350, ,3301350,Albany School District,00,KG,12,G5420, ,E,194630482,1546751,+43.9594503,-071.2742511,2022,2021-2022,0.0220035167678816,0.66359271774504
9998,33, , ,01740, ,3301740,Bedford School District,00,PK,12,G5420, ,E,84898822,727929,+42.9355843,-071.5368709,2022,2021-2022,0.00944354100147393,0.447410553383445
9999,33, , ,01830, ,3301830,Benton School District,00,KG,12,G5420, ,E,124846674,594441,+44.0359247,-071.8465565,2022,2021-2022,0.0140853293189593,0.481852486855073
10000,33, , ,01860, ,3301860,Berlin School District,00,KG,12,G5420, ,E,158893882,2207705,+44.4843279,-071.2771227,2022,2021-2022,0.018225336076739,0.644060644798393
10001,33, , ,01950, ,3301950,Bow School District,00,PK,12,G5420, ,E,72962263,974137,+43.1331765,-071.5372422,2022,2021-2022,0.00817917924246103,0.445105261014532
10002,33, , ,02200, ,3302200,Chatham School District,00,KG,12,G5420, ,E,146858836,1419998,+44.1274980,-071.0606912,2022,2021-2022,0.0166842958401503,0.619032950204973
10003,33, , ,02340, ,3302340,Claremont School District,00,PK,12,G5420, ,E,111766136,2323426,+43.3864700,-072.3344957,2022,2021-2022,0.0126719238767237,0.510782096365952
10004,33, , ,02370, ,3302370,Clarksville School District,00,KG,12,G5420, ,E,156253199,5232122,+45.0182490,-071.3255686,2022,2021-2022,0.018432479883586,0.777338050943506
10005,33, , ,02400, ,3302400,Colebrook School District,00,KG,12,G5420, ,E,104920050,539388,+44.8952038,-071.4095275,2022,2021-2022,0.0120145818057154,0.583351263039071
10006,33, , ,02430, ,3302430,Columbia School District,00,KG,12,G5420, ,E,157406561,862939,+44.8161845,-071.5124410,2022,2021-2022,0.0180084108442315,0.664340402860134
10007,33, , ,02460, ,3302460,Concord School District,00,PK,12,G5420, ,E,154353019,7614755,+43.2268116,-071.5586867,2022,2021-2022,0.0179455820243675,0.820441929390225
10008,33, , ,02480, ,3302480,Contoocook Valley School District,00,PK,12,G5420, ,E,613517657,13360609,+42.9471726,-071.9319266,2022,2021-2022,0.0691367512720262,1.59913319092668
10009,33, , ,02490, ,3302490,Conway School District,00,KG,12,G5420, ,E,179956514,5839826,+44.0057853,-071.0651698,2022,2021-2022,0.0208511054493101,0.698516064847467
10010,33, , ,02510, ,3302510,Coos County School District,00,KG,12,G5420, ,E,754936076,9105870,+44.8695924,-071.2564772,2022,2021-2022,0.086771199954228,2.72063616228866
10011,33, , ,02640, ,3302640,Dover School District,00,PK,12,G5420, ,E,69226748,5996112,+43.1863602,-070.8836226,2022,2021-2022,0.00778262824815101,0.722731689429822
10012,33, , ,02730, ,3302730,Dummer School District,00,KG,12,G5420, ,E,124213073,3110227,+44.6650096,-071.2518056,2022,2021-2022,0.0144454148075965,0.491145613425302
10013,33, , ,02850, ,3302850,Eaton School District,00,KG,12,G5420, ,E,62942265,3361165,+43.9069604,-071.0475203,2022,2021-2022,0.00742787518515797,0.407387956389055
10014,33, , ,02870, ,3302870,Ellsworth School District,00,KG,12,G5420, ,E,55452764,320880,+43.9117990,-071.7689963,2022,2021-2022,0.00624832129506103,0.325287366405999
10015,33, , ,02880, ,3302880,Epping School District,00,PK,12,G5420, ,E,67408843,472698,+43.0510273,-071.0882538,2022,2021-2022,0.00749962072040944,0.377116006773945
10016,33, , ,02990, ,3302990,Fall Mountain Regional School District,00,PK,12,G5420, ,E,427006764,11955597,+43.1646077,-072.3570374,2022,2021-2022,0.0485862806729074,1.16611436764332
10017,33, , ,03000, ,3303000,Farmington School District,00,PK,12,G5420, ,E,94758834,909784,+43.3669235,-071.0625029,2022,2021-2022,0.0106231403597121,0.424151932015949
10018,33, , ,03090, ,3303090,Franklin School District,00,PK,12,G5420, ,E,71050024,4496574,+43.4539146,-071.6698930,2022,2021-2022,0.00840067161720981,0.476033469580885
10019,33, , ,03180, ,3303180,Gilford School District,00,KG,12,G5420, ,E,100454781,38221760,+43.5194993,-071.3758377,2022,2021-2022,0.0154478547660801,0.602374264311841
10020,33, , ,03240, ,3303240,Goffstown School District,00,PK,12,G5420, ,E,95851042,1530153,+43.0191982,-071.5554450,2022,2021-2022,0.0107534141855012,0.435403505954542
10021,33, , ,03275, ,3303275,Surry School District,00,KG,12,G5420, ,E,40626111,817757,+43.0187779,-072.3433831,2022,2021-2022,0.00457662060830444,0.291990456503287
10022,33, , ,03279, ,3303279,Hale's Location School District,00,KG,12,G5420, ,E,6444508,0,+44.0384029,-071.1708879,2022,2021-2022,0.000723599880984693,0.114371454124908
10023,33, , ,03293, ,3303293,Sullivan School District,00,PK,12,G5420, ,E,48010594,489812,+43.0206159,-072.2143736,2022,2021-2022,0.00535556945533244,0.305107828140896
10024,33, , ,03304, ,3303304,Goshen School District,00,KG,12,G5420, ,E,58119030,238931,+43.2720918,-072.1010334,2022,2021-2022,0.00647237975408643,0.357053369033905
10025,33, , ,03330, ,3303330,Governor Wentworth Regional School District,00,PK,12,G5420, ,E,677907452,73572263,+43.6511891,-071.1504709,2022,2021-2022,0.0838328696361259,1.69509588354382
10026,33, , ,03640, ,3303640,Hart's Location School District,00,KG,12,G5420, ,E,48376847,271831,+44.1409119,-071.3756333,2022,2021-2022,0.00547132741894529,0.44772081237068
10027,33, , ,03660, ,3303660,Haverhill Cooperative School District,00,PK,12,G5420, ,E,132063075,3546955,+44.0758440,-072.0046505,2022,2021-2022,0.0152357038609807,0.665038249992358
10028,33, , ,03750, ,3303750,Hillsboro-Deering Cooperative School District,00,PK,12,G5420, ,E,192407999,4257215,+43.1144963,-071.9074939,2022,2021-2022,0.0217516943991996,0.776998990873915
10029,33, , ,03780, ,3303780,Hinsdale School District,00,PK,12,G5420, ,E,53139998,5525602,+42.8092977,-072.5048221,2022,2021-2022,0.00645648654040087,0.421096382457045
10030,33, , ,03900, ,3303900,Hopkinton School District,00,PK,12,G5420, ,E,112137155,4634943,+43.2021909,-071.6967887,2022,2021-2022,0.0129318815313582,0.481031508435536
10031,33, , ,03930, ,3303930,Hudson School District,00,KG,12,G5420, ,E,73251052,2535348,+42.7604969,-071.4093933,2022,2021-2022,0.00833474047294658,0.411042195545169
10032,33, , ,03960, ,3303960,Inter-Lakes School District,00,PK,12,G5420, ,E,373521257,53722916,+43.8248258,-071.4126429,2022,2021-2022,0.0477484802361232,1.68055773318007
10033,33, , ,04030, ,3304030,Jaffrey-Rindge Cooperative School District,00,PK,12,G5420, ,E,195559401,11563323,+42.7878355,-072.0351363,2022,2021-2022,0.0227884970529431,0.682540038239355
10034,33, , ,04040, ,3304040,Kearsarge Regional School District,00,KG,12,G5420, ,E,684352535,21126125,+43.3585822,-071.9538080,2022,2021-2022,0.0783276020740686,1.44172482460835
10035,33, , ,04050, ,3304050,Keene School District,00,PK,12,G5420, ,E,96068853,670813,+42.9538419,-072.3068747,2022,2021-2022,0.0106706379924617,0.516331929532693
10036,33, , ,04140, ,3304140,Laconia School District,00,PK,12,G5420, ,E,51380527,16166554,+43.5765351,-071.4822628,2022,2021-2022,0.00752617286002533,0.398832492285732
10037,33, , ,04230, ,3304230,Lebanon School District,00,PK,12,G5420, ,E,104389357,2507988,+43.6354277,-072.2538366,2022,2021-2022,0.0119228857547569,0.479221432445613
10038,33, , ,04260, ,3304260,Lincoln-Woodstock School District,00,KG,12,G5420, ,E,490073571,2871026,+44.0948131,-071.6314358,2022,2021-2022,0.0553746354439681,1.31787550372298
10039,33, , ,04290, ,3304290,Lisbon Regional School District,00,KG,12,G5420, ,E,141481683,1872285,+44.2518282,-071.9128413,2022,2021-2022,0.0161537183182645,0.555072185022903
10040,33, , ,04350, ,3304350,Litchfield School District,00,KG,12,G5420, ,E,38653612,990374,+42.8460813,-071.4682830,2022,2021-2022,0.00436540974669697,0.282391732806504
10041,33, , ,04380, ,3304380,Littleton School District,00,KG,12,G5420, ,E,129391340,10459174,+44.3433515,-071.7951184,2022,2021-2022,0.0157799815201543,0.696672333971935
10042,33, , ,04410, ,3304410,Londonderry School District,00,PK,12,G5420, ,E,108770463,332718,+42.8797894,-071.3923261,2022,2021-2022,0.0120209664344202,0.48916803303282
10043,33, , ,04590, ,3304590,Manchester School District,00,PK,12,G5420, ,E,85647672,4837288,+42.9849406,-071.4441315,2022,2021-2022,0.00998640057377997,0.535672852713918
10044,33, , ,04670, ,3304670,Mascenic Regional School District,00,KG,12,G5420, ,E,102577764,829429,+42.7518915,-071.8626204,2022,2021-2022,0.011369947287676,0.467030647732426
10045,33, , ,04680, ,3304680,Mascoma Valley Regional School District,00,KG,12,G5420, ,E,525293049,16080027,+43.6768567,-072.0070913,2022,2021-2022,0.0604055147321105,1.20158933792234
10046,33, , ,04740, ,3304740,Merrimack School District,00,KG,12,G5420, ,E,84413623,2181874,+42.8520335,-071.5198762,2022,2021-2022,0.00953727713249464,0.495174256878669
10047,33, , ,04760, ,3304760,Merrimack Valley School District,00,PK,12,G5420, ,E,370899781,5940440,+43.3331787,-071.6264020,2022,2021-2022,0.0418238994388958,1.46485918900347
10048,33, , ,04770, ,3304770,Middleton School District,00,KG,12,G5420, ,E,46812600,1114629,+43.4830066,-071.0706405,2022,2021-2022,0.0053323167931012,0.334120827060711
10049,33, , ,04830, ,3304830,Milford School District,00,KG,12,G5420, ,E,65815063,144810,+42.8186453,-071.6733537,2022,2021-2022,0.00726027807081664,0.438334283806162
10050,33, , ,04890, ,3304890,Monadnock Regional School District,00,PK,12,G5420, ,E,422654152,6271041,+42.8472203,-072.2419932,2022,2021-2022,0.0472281260388172,1.62800071473015
10051,33, , ,04960, ,3304960,Moultonborough School District,00,KG,12,G5420, ,E,154588038,39866476,+43.7205148,-071.3685820,2022,2021-2022,0.0217206597155837,0.762672730099712
10052,33, , ,04980, ,3304980,Nashua School District,00,PK,12,G5420, ,E,79860094,2330532,+42.7490744,-071.4905435,2022,2021-2022,0.00903692939778011,0.502617259095224
10053,33, , ,05220, ,3305220,Newfound Area School District,00,PK,12,G5420, ,E,553182890,25437661,+43.6437153,-071.7992770,2022,2021-2022,0.0645415002802565,1.60174180081579
10054,33, , ,05280, ,3305280,Newmarket School District,00,PK,12,G5420, ,E,32615808,4130619,+43.0709125,-070.9469391,2022,2021-2022,0.00361885059919587,0.403011910393569
10055,33, , ,05310, ,3305310,Newport School District,00,KG,12,G5420, ,E,112850575,185418,+43.3713455,-072.2027889,2022,2021-2022,0.0125520291946941,0.463958166534536
10056,33, , ,05400, ,3305400,Northumberland School District,00,KG,12,G5420, ,E,92433419,2819075,+44.5684949,-071.5193004,2022,2021-2022,0.0107920994746564,0.682529291521557
10057,33, , ,05520, ,3305520,Oyster River Cooperative School District,00,KG,12,G5420, ,E,139917597,8104687,+43.1278374,-070.9604401,2022,2021-2022,0.0157440447060253,0.850969488400072
10058,33, , ,05550, ,3305550,Pelham School District,00,KG,12,G5420, ,E,68228602,1399687,+42.7309921,-071.3370748,2022,2021-2022,0.00765379143149403,0.391697122074802
10059,33, , ,05580, ,3305580,Pembroke School District,00,KG,12,G5420, ,E,58625320,451377,+43.1677223,-071.4385169,2022,2021-2022,0.00654055309314572,0.539886686956677
10060,33, , ,05700, ,3305700,Pittsburg School District,00,KG,12,G5420, ,E,728614819,25847843,+45.1453260,-071.2548765,2022,2021-2022,0.0862239018304081,1.81374525852364
10061,33, , ,05730, ,3305730,Pittsfield School District,00,PK,12,G5420, ,E,62222714,746414,+43.2885012,-071.3093678,2022,2021-2022,0.00698432946501271,0.410585778751828
10062,33, , ,05820, ,3305820,Portsmouth School District,00,PK,12,G5420, ,E,40560703,3013416,+43.0605935,-070.7803494,2022,2021-2022,0.00448015730398765,0.507178713349595
10063,33, , ,05880, ,3305880,Raymond School District,00,KG,12,G5420, ,E,74638524,2059124,+43.0325830,-071.2031436,2022,2021-2022,0.0084712008022052,0.377738191893831
10064,33, , ,05940, ,3305940,Rochester School District,00,PK,12,G5420, ,E,116603495,1076134,+43.2984927,-070.9770055,2022,2021-2022,0.0130537099664707,0.58022369060058
10065,33, , ,06060, ,3306060,Salem School District,00,KG,12,G5420, ,E,64334060,2731307,+42.7882669,-071.2217245,2022,2021-2022,0.00737870749185277,0.40737540238515
10066,33, , ,06080, ,3306080,Sanborn Regional School District,00,KG,12,G5420, ,E,76679521,3594442,+42.8995551,-071.0643604,2022,2021-2022,0.00884751350008628,0.528035660145893
10067,33, , ,06180, ,3306180,Shaker Regional School District,00,KG,12,G5420, ,E,191191448,7173094,+43.4791480,-071.4496499,2022,2021-2022,0.0220402871570968,0.994496052530537
